ID,Date_NY,Time_NY,Duration_sec,CurrentJob,CarrerSwitch,SaleryRange_USDperYear,WorkField,FavLanguage,SalerySat,WLBalanceSat,CoworkerSat,ManagementSat,UpwardMobSat,DevelopmentSat,EntryDifficulty,JobImportance,Sex,Age,HomeContry,Education,Ethnicity,WeekDay,SaleryMean_USDperYear
62a5998fbc6861bf31798ef0,12-06-2022,03:45:00,118.0,Other,True,0-40k,Tech,Python,7.0,8.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Good Culture,Male,27,France,Masters,White or Caucasian,Sunday,20000.0
62a59cd2cec54911e9cd251a,12-06-2022,03:59:00,214.0,Student/Looking/None,False,0-40k,Education,R,1.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,30,Kenya,Associates,Other,Sunday,20000.0
62a59d007dc029e2d66eb8f9,12-06-2022,04:00:00,89.0,Data Analyst,True,66k-85k,Other,Other,2.0,0.0,0.0,0.0,0.0,2.0,Difficult,Better Salary,Female,33,United States,Bachelors,White or Caucasian,Sunday,75500.0
62a5a124cec54911e9cd29f5,12-06-2022,04:17:00,117.0,Data Analyst,True,86k-105k,Finance,Python,3.0,3.0,4.0,4.0,4.0,4.0,Difficult,Good Culture,Male,47,India,Masters,American Indian or Alaska Native,Sunday,95500.0
62a5a44b24a26260273af0fc,12-06-2022,04:31:00,94.0,Data Analyst,True,66k-85k,Retail,Other,4.0,5.0,4.0,5.0,4.0,4.0,Difficult,Other,Male,27,United States,Masters,Asian or Asian American,Sunday,75500.0
62a5a931cec54911e9cd3333,12-06-2022,04:52:00,199.0,Data Analyst,False,0-40k,Healthcare,Python,6.0,7.0,8.0,7.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,26,India,Bachelors,Asian or Asian American,Sunday,20000.0
62a5bea05d257a28a3106f7e,12-06-2022,06:23:00,101.0,Data Analyst,False,0-40k,Finance,Python,2.0,3.0,2.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,35,India,Masters,Asian or Asian American,Sunday,20000.0
62a5c571575fa3a5ae8baaa1,12-06-2022,06:52:00,71.0,Data Analyst,True,86k-105k,Education,Python,0.0,1.0,1.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,31,United States,Masters,Hispanic or Latino,Sunday,95500.0
62a5cb12cf25554317330d69,12-06-2022,07:16:00,224.0,Data Analyst,True,0-40k,Education,Python,2.0,1.0,2.0,3.0,4.0,3.0,Difficult,Remote Work,Male,25,Zambia,Bachelors,Black or African American,Sunday,20000.0
62a5cba2575fa3a5ae8bb122,12-06-2022,07:18:00,131.0,Data Engineer,True,66k-85k,Real Estate,Python,3.0,10.0,8.0,8.0,10.0,10.0,Easy,Remote Work,Male,27,United States,Bachelors,White or Caucasian,Sunday,75500.0
62a5d350f3072dd892652c70,12-06-2022,07:51:00,117.0,Data Analyst,True,41k-65k,Tech,Python,5.0,8.0,3.0,2.0,4.0,8.0,Neither easy nor difficult,Good Culture,Male,32,Netherlands,Bachelors,White or Caucasian,Sunday,53000.0
62a5db29cf2555431733248f,12-06-2022,08:25:00,162.0,Student/Looking/None,True,0-40k,Real Estate,Python,0.0,3.0,3.0,3.0,3.0,6.0,Difficult,Good Work/Life Balance,Male,47,Portugal,Bachelors,White or Caucasian,Sunday,20000.0
62a5e69f24a26260273b42bf,12-06-2022,09:14:00,91.0,Other,False,66k-85k,Finance,Python,0.0,10.0,10.0,5.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,30,United States,Masters,Asian or Asian American,Sunday,75500.0
62a5ea667dc029e2d66f153d,12-06-2022,09:30:00,112.0,Data Analyst,True,106k-125k,Other,Python,8.0,6.0,6.0,7.0,9.0,10.0,Easy,Better Salary,Female,35,United States,Masters,Black or African American,Sunday,115500.0
62a5ebe05d257a28a310ac53,12-06-2022,09:36:00,136.0,Data Analyst,True,41k-65k,Finance,Python,6.0,9.0,5.0,7.0,8.0,9.0,Difficult,Remote Work,Male,25,United States,High School,Hispanic or Latino,Sunday,53000.0
62a5edb2575fa3a5ae8bdba5,12-06-2022,09:44:00,182.0,Other,False,66k-85k,Other,Python,3.0,6.0,6.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,27,United States,Bachelors,White or Caucasian,Sunday,75500.0
62a5edba0a77c1a77f68f1b5,12-06-2022,09:44:00,80.0,Data Analyst,True,41k-65k,Healthcare,R,1.0,5.0,3.0,3.0,6.0,5.0,Difficult,Remote Work,Female,27,United States,Masters,Black or African American,Sunday,53000.0
62a5f332bc6861bf3179f631,12-06-2022,10:07:00,112.0,Student/Looking/None,False,0-40k,Other,Python,1.0,8.0,8.0,1.0,3.0,7.0,Very Easy,Better Salary,Female,23,India,Masters,Asian or Asian American,Sunday,20000.0
62a5f872bae91e4b8b861e53,12-06-2022,10:30:00,130.0,Data Scientist,False,41k-65k,Other,Python,9.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,18,United States,Bachelors,White or Caucasian,Sunday,53000.0
62a609b8f8f75616458875b7,12-06-2022,11:43:00,102.0,Data Analyst,True,0-40k,Healthcare,Python,8.0,10.0,9.0,6.0,8.0,9.0,Easy,Remote Work,Female,28,Costa Rica,Masters,Hispanic or Latino,Sunday,20000.0
62a609c4bc6861bf317a10a3,12-06-2022,11:44:00,80.0,Analytics,True,125k-150k,Healthcare,Python,7.0,6.0,8.0,8.0,8.0,7.0,Easy,Remote Work,Male,28,United States,Bachelors,White or Caucasian,Sunday,137500.0
62a61076f8f7561645887ded,12-06-2022,12:12:00,95.0,Student/Looking/None,False,0-40k,Other,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26,United States,Bachelors,American Indian or Alaska Native,Sunday,20000.0
62a615fd18134ddc75d1f1fa,12-06-2022,12:36:00,117.0,Student/Looking/None,False,0-40k,Education,Python,0.0,0.0,3.0,0.0,0.0,8.0,Difficult,Better Salary,Male,27,Ghana,Bachelors,Black or African American,Sunday,20000.0
62a617c30a77c1a77f6925fc,12-06-2022,12:43:00,168.0,Data Analyst,False,41k-65k,Tech,Python,9.0,7.0,9.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,India,Masters,Asian or Asian American,Sunday,53000.0
62a618a9d8c00e9f541d3537,12-06-2022,12:47:00,116.0,Data Analyst,True,0-40k,Tech,R,0.0,8.0,7.0,6.0,3.0,9.0,Very Difficult,Better Salary,Male,27,United States,High School,White or Caucasian,Sunday,20000.0
62a61eb02e54c9003e5697f7,12-06-2022,13:13:00,103.0,Data Engineer,True,0-40k,Other,Python,5.0,7.0,6.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,28,India,Bachelors,Asian or Asian American,Sunday,20000.0
62a6246df3072dd892659218,12-06-2022,13:37:00,106.0,Data Analyst,True,0-40k,Tech,Python,3.0,2.0,4.0,3.0,3.0,3.0,Neither easy nor difficult,Better Salary,Male,25,Nigeria,High School,Black or African American,Sunday,20000.0
62a62a7124a26260273b94fa,12-06-2022,14:03:00,112.0,Data Analyst,False,0-40k,Healthcare,Python,2.0,6.0,6.0,7.0,7.0,9.0,Difficult,Better Salary,Male,32,United Kingdom,Bachelors,Hispanic or Latino,Sunday,20000.0
62a631782e54c9003e56ac36,12-06-2022,14:33:00,634.0,Student/Looking/None,True,0-40k,Finance,Other,7.0,9.0,10.0,10.0,3.0,4.0,Easy,Remote Work,Male,33,Uruguay,Bachelors,White or Caucasian,Sunday,20000.0
62a633b4d8c00e9f541d54a4,12-06-2022,14:43:00,173.0,Data Analyst,False,41k-65k,Other,Python,5.0,6.0,5.0,2.0,3.0,3.0,Easy,Remote Work,Male,23,Canada,Masters,Black or African American,Sunday,53000.0
62a639e05d257a28a3110ef5,12-06-2022,15:09:00,109.0,Student/Looking/None,True,0-40k,Finance,R,4.0,5.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,40,Nigeria,Bachelors,Black or African American,Sunday,20000.0
62a642690f8c8599d5b2ab37,12-06-2022,15:45:00,159.0,Data Analyst,True,41k-65k,Other,Python,7.0,9.0,9.0,9.0,7.0,9.0,Easy,Better Salary,Female,28,United Kingdom,Bachelors,Asian or Asian American,Sunday,53000.0
62a64b4dd8c00e9f541d6d81,12-06-2022,16:23:00,230.0,Data Analyst,False,0-40k,Real Estate,R,3.0,7.0,8.0,6.0,6.0,9.0,Difficult,Remote Work,Male,26,Nigeria,High School,Black or African American,Sunday,20000.0
62a64c6ecf2555431733a7a4,12-06-2022,16:28:00,239.0,Other,True,0-40k,Tech,Python,3.0,5.0,5.0,4.0,3.0,2.0,Difficult,Better Salary,Female,24,India,Bachelors,Asian or Asian American,Sunday,20000.0
62a654165d257a28a3112ac9,12-06-2022,17:01:00,124.0,IT,True,86k-105k,Finance,Python,7.0,5.0,5.0,8.0,8.0,8.0,Neither easy nor difficult,Remote Work,Female,40,United States,Associates,Other,Sunday,95500.0
62a65618d8c00e9f541d783a,12-06-2022,17:09:00,106.0,Data Analyst,True,66k-85k,Consulting,Python,8.0,10.0,10.0,10.0,7.0,9.0,Neither easy nor difficult,Better Salary,Male,26,United States,Bachelors,Black or African American,Sunday,75500.0
62a65db824a26260273bc9ff,12-06-2022,17:42:00,149.0,Data Scientist,True,41k-65k,Other,Python,8.0,8.0,10.0,10.0,10.0,10.0,Easy,Good Culture,Female,44,United Kingdom,Bachelors,White or Caucasian,Sunday,53000.0
62a66558cf2555431733c0f9,12-06-2022,18:14:00,118.0,Other,True,66k-85k,Other,Python,7.0,9.0,8.0,8.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,White or Caucasian,Sunday,75500.0
62a6772c18134ddc75d25895,12-06-2022,19:30:00,97.0,Business,True,0-40k,Other,Python,1.0,5.0,10.0,10.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,30,Costa Rica,Bachelors,Hispanic or Latino,Sunday,20000.0
62a68f1e0a77c1a77f69a381,12-06-2022,21:13:00,276.0,Business,True,0-40k,Other,Python,3.0,3.0,3.0,2.0,2.0,2.0,Very Easy,Good Work/Life Balance,Male,48,Indonesia,Masters,Other,Sunday,20000.0
62a6a11a0a77c1a77f69b7cb,12-06-2022,22:29:00,196.0,Data Analyst,True,41k-65k,Construction,Other,1.0,4.0,1.0,2.0,2.0,3.0,Easy,Better Salary,Female,30,Canada,Masters,Asian or Asian American,Sunday,53000.0
62a6ac1524a26260273c1cd0,12-06-2022,23:16:00,293.0,IT,False,0-40k,Telecommunication,Python,3.0,8.0,8.0,5.0,3.0,5.0,Difficult,Better Salary,Male,28,India,Bachelors,Other,Sunday,20000.0
62a6b0790a77c1a77f69cb15,12-06-2022,23:35:00,118.0,IT,False,0-40k,Tech,Python,5.0,8.0,7.0,7.0,3.0,2.0,Difficult,Better Salary,Male,25,India,Bachelors,Other,Sunday,20000.0
62a6bc6a18134ddc75d2a726,13-06-2022,00:26:00,90.0,Analytics,False,106k-125k,Tech,Other,6.0,5.0,4.0,4.0,3.0,4.0,Easy,Better Salary,Male,24,United States,Masters,American Indian or Alaska Native,Monday,115500.0
62a6c3d9cec54911e9ce7669,13-06-2022,00:58:00,171.0,Data Analyst,True,41k-65k,Other,Python,5.0,10.0,7.0,7.0,4.0,8.0,Easy,Better Salary,Male,31,United States,Bachelors,Black or African American,Monday,53000.0
62a6d037cec54911e9ce862a,13-06-2022,01:50:00,107.0,Data Engineer,False,0-40k,Real Estate,Python,3.0,3.0,8.0,9.0,5.0,3.0,Easy,Better Salary,Male,23,United Kingdom,Bachelors,Other,Monday,20000.0
62a6d2532e54c9003e575d9c,13-06-2022,01:59:00,186.0,Data Analyst,False,41k-65k,Other,Other,1.0,4.0,4.0,1.0,1.0,4.0,Easy,Good Culture,Female,48,United Kingdom,Masters,White or Caucasian,Monday,53000.0
62a6dbcad8c00e9f541e1050,13-06-2022,02:40:00,60.0,Data Analyst,True,66k-85k,Healthcare,Python,6.0,9.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,28,United States,Bachelors,Black or African American,Monday,75500.0
62a6e2815d257a28a311c8f9,13-06-2022,03:08:00,124.0,Data Analyst,True,41k-65k,Retail,Python,5.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Male,32,United Kingdom,Masters,Hispanic or Latino,Monday,53000.0
62a6ea03d8c00e9f541e3594,13-06-2022,03:40:00,285.0,Data Scientist,True,41k-65k,Finance,Python,5.0,7.0,7.0,4.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,30,Hong Kong,Bachelors,Asian or Asian American,Monday,53000.0
62a7029ff8f7561645899bae,13-06-2022,05:25:00,209.0,Data Analyst,True,0-40k,Other,Python,5.0,5.0,7.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,32,Tunisia,Masters,White or Caucasian,Monday,20000.0
62a7047c24a26260273c9646,13-06-2022,05:33:00,110.0,Data Analyst,True,0-40k,Tech,Python,0.0,3.0,0.0,1.0,0.0,0.0,Easy,Good Culture,Female,30,Sri Lanka,Masters,Other,Monday,20000.0
62a70b55cec54911e9cedd98,13-06-2022,06:03:00,169.0,Data Analyst,True,0-40k,Manufacturing,Python,4.0,2.0,5.0,2.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,Spain,Masters,White or Caucasian,Monday,20000.0
62a73a37f8d5efcc22fcb724,13-06-2022,09:23:00,69.0,Business,True,66k-85k,Other,Python,6.0,6.0,7.0,7.0,6.0,7.0,Easy,Good Culture,Female,30,United States,Masters,Asian or Asian American,Monday,75500.0
62a73aa824a26260273d0172,13-06-2022,09:24:00,86.0,Data Analyst,True,41k-65k,Tech,Python,3.0,3.0,5.0,4.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,48,United States,Bachelors,White or Caucasian,Monday,53000.0
62a73c5b0a77c1a77f6aba65,13-06-2022,09:32:00,86.0,Data Analyst,True,66k-85k,Finance,Other,5.0,8.0,5.0,5.0,5.0,4.0,Easy,Remote Work,Male,32,Canada,Masters,Asian or Asian American,Monday,75500.0
62a749ebd8c00e9f541efa36,13-06-2022,10:30:00,72.0,Business,True,41k-65k,Telecommunication,Python,4.0,5.0,4.0,5.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,27,India,Bachelors,American Indian or Alaska Native,Monday,53000.0
62a74e28b4da29969c681108,13-06-2022,10:48:00,94.0,Other,False,41k-65k,Tech,Python,7.0,9.0,5.0,6.0,6.0,7.0,Easy,Other,Male,27,United Kingdom,Masters,White or Caucasian,Monday,53000.0
62a758185d257a28a312bc94,13-06-2022,11:30:00,165.0,Student/Looking/None,False,0-40k,Finance,Python,8.0,7.0,6.0,7.0,8.0,10.0,Neither easy nor difficult,Remote Work,Male,24,Kenua,Bachelors,Other,Monday,20000.0
62a75a5418134ddc75d3d2f1,13-06-2022,11:40:00,43.0,Data Scientist,True,150k-225k,Finance,R,9.0,9.0,9.0,9.0,8.0,8.0,Difficult,Better Salary,Male,42,United States,PhD,Asian or Asian American,Monday,187500.0
62a75ed0f8f75616458a5d1a,13-06-2022,11:59:00,178.0,Business Analyst,False,41k-65k,Tech,Python,8.0,6.0,6.0,8.0,7.0,8.0,Neither easy nor difficult,Better Salary,Male,24,United States,Bachelors,Hispanic or Latino,Monday,53000.0
62a75f1b575fa3a5ae8e0010,13-06-2022,12:00:00,68.0,Database Developer,True,0-40k,Tech,Python,5.0,9.0,7.0,7.0,6.0,9.0,Easy,Better Salary,Male,23,India,Bachelors,Asian or Asian American,Monday,20000.0
62a764ffd8c00e9f541f3cc3,13-06-2022,12:25:00,81.0,Data Analyst,False,0-40k,Tech,Python,7.0,9.0,8.0,8.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,26,India,Bachelors,Asian or Asian American,Monday,20000.0
62a76c962e54c9003e588661,13-06-2022,12:57:00,121.0,Data Analyst,False,41k-65k,Other,Other,5.0,6.0,6.0,2.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,32,Germany,Bachelors,Black or African American,Monday,53000.0
62a772da575fa3a5ae8e2a4a,13-06-2022,13:24:00,172.0,IT,False,0-40k,Telecommunication,Python,4.0,3.0,2.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,Argentina,Bachelors,White or Caucasian,Monday,20000.0
62a7738a2e54c9003e589598,13-06-2022,13:27:00,78.0,Data Analyst,True,106k-125k,Healthcare,Python,4.0,3.0,4.0,2.0,2.0,2.0,Easy,Good Work/Life Balance,Male,41,United States,High School,White or Caucasian,Monday,115500.0
62a77967f8d5efcc22fd4c81,13-06-2022,13:52:00,59.0,Analytics,False,41k-65k,Education,Python,4.0,9.0,8.0,8.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,25,United States,Masters,White or Caucasian,Monday,53000.0
62a77a37f8d5efcc22fd4e47,13-06-2022,13:56:00,64.0,Data Analyst,True,0-40k,Construction,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Female,28,United States,Masters,Asian or Asian American,Monday,20000.0
62a77cb7b4da29969c68743a,13-06-2022,14:06:00,50.0,Data Analyst,True,41k-65k,Agriculture,Python,3.0,6.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,29,United States,Bachelors,White or Caucasian,Monday,53000.0
62a78743f8f75616458ab6bb,13-06-2022,14:51:00,90.0,Student/Looking/None,False,0-40k,Telecommunication,Python,8.0,10.0,6.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,19,United States,High School,White or Caucasian,Monday,20000.0
62a789015d257a28a3132977,13-06-2022,14:59:00,85.0,Data Analyst,True,41k-65k,Other,Python,5.0,6.0,9.0,6.0,7.0,10.0,Neither easy nor difficult,Better Salary,Male,27,India,Bachelors,Asian or Asian American,Monday,53000.0
62a78f3bf408bae018f2ef51,13-06-2022,15:25:00,93.0,Student/Looking/None,True,0-40k,Finance,Python,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,25,Other,Bachelors,White or Caucasian,Monday,20000.0
62a7988bbae91e4b8b88b8ee,13-06-2022,16:05:00,106.0,Data Analyst,True,41k-65k,Other,Python,6.0,10.0,10.0,10.0,10.0,8.0,Difficult,Better Salary,Female,26,Canada,Masters,Asian or Asian American,Monday,53000.0
62a79c9c2e54c9003e58f0d5,13-06-2022,16:22:00,162.0,Data Analyst,True,0-40k,Healthcare,Python,3.0,4.0,5.0,5.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,25,Spain,Bachelors,White or Caucasian,Monday,20000.0
62a7b0ae0f8c8599d5b51cd0,13-06-2022,17:48:00,50.0,Data Analyst,True,0-40k,Manufacturing,Python,6.0,6.0,9.0,9.0,10.0,10.0,Neither easy nor difficult,Remote Work,Male,25,Portugal,Bachelors,White or Caucasian,Monday,20000.0
62a7b283f8d5efcc22fdc189,13-06-2022,17:56:00,117.0,Data Analyst,True,0-40k,Healthcare,R,2.0,3.0,4.0,3.0,3.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,Liberia,Bachelors,Black or African American,Monday,20000.0
62a7b296f8d5efcc22fdc1ef,13-06-2022,17:56:00,67.0,Data Analyst,True,125k-150k,Education,Python,8.0,8.0,7.0,6.0,7.0,9.0,Neither easy nor difficult,Good Culture,Male,35,United States,Bachelors,White or Caucasian,Monday,137500.0
62a7bd0e5d257a28a313855c,13-06-2022,18:41:00,83.0,Data Analyst,True,86k-105k,Retail,Python,6.0,7.0,7.0,6.0,7.0,6.0,Difficult,Remote Work,Male,29,United States,Masters,Black or African American,Monday,95500.0
62a7be5e5d257a28a313876a,13-06-2022,18:46:00,105.0,Data Analyst,True,86k-105k,Tech,Python,7.0,6.0,5.0,4.0,3.0,6.0,Neither easy nor difficult,Better Salary,Female,41,United States,Associates,Hispanic or Latino,Monday,95500.0
62a7ce44575fa3a5ae8ece5f,13-06-2022,19:54:00,75.0,Student/Looking/None,False,0-40k,Education,Python,0.0,6.0,4.0,5.0,2.0,4.0,Very Difficult,Remote Work,Female,22,United States,Bachelors,Hispanic or Latino,Monday,20000.0
62a7e1380f8c8599d5b55fcf,13-06-2022,21:15:00,150.0,Data Analyst,True,66k-85k,Healthcare,Other,2.0,6.0,6.0,4.0,3.0,3.0,Difficult,Better Salary,Male,35,United States,Bachelors,Hispanic or Latino,Monday,75500.0
62a7e2d024a26260273e4448,13-06-2022,21:22:00,124.0,Data Analyst,True,66k-85k,Finance,Python,4.0,3.0,4.0,4.0,4.0,6.0,Very Difficult,Better Salary,Male,30,Sg,Bachelors,Asian or Asian American,Monday,75500.0
62a7ed9c0f8c8599d5b57132,13-06-2022,22:08:00,73.0,Data Engineer,False,150k-225k,Real Estate,Python,4.0,6.0,3.0,2.0,3.0,3.0,Neither easy nor difficult,Good Culture,Male,37,Canada,Bachelors,Asian or Asian American,Monday,187500.0
62a7f09a0f8c8599d5b57526,13-06-2022,22:21:00,195.0,Data Analyst,True,66k-85k,Other,Python,6.0,7.0,7.0,5.0,5.0,9.0,Difficult,Better Salary,Female,28,United States,Masters,Black or African American,Monday,75500.0
62a7fb02f8d5efcc22fe2486,13-06-2022,23:05:00,58.0,Data Analyst,False,86k-105k,Real Estate,Python,7.0,5.0,6.0,6.0,4.0,6.0,Neither easy nor difficult,Good Culture,Male,23,United States,High School,White or Caucasian,Monday,95500.0
62a816907dc029e2d6725a33,14-06-2022,01:03:00,114.0,Student/Looking/None,False,0-40k,Finance,Python,3.0,4.0,8.0,5.0,5.0,3.0,Neither easy nor difficult,Better Salary,Male,26,United States,High School,Asian or Asian American,Tuesday,20000.0
62a84764bc6861bf317d7b86,14-06-2022,04:31:00,82.0,Data Analyst,False,66k-85k,Other,Python,2.0,4.0,4.0,3.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,Australia,Bachelors,Other,Tuesday,75500.0
62a84f9af408bae018f41e34,14-06-2022,05:06:00,87.0,Data Analyst,False,0-40k,Tech,Python,0.0,1.0,2.0,1.0,1.0,1.0,Neither easy nor difficult,Remote Work,Male,23,India,Bachelors,Asian or Asian American,Tuesday,20000.0
62a85803f8d5efcc22fea92f,14-06-2022,05:42:00,173.0,Student/Looking/None,True,0-40k,Other,Other,0.0,1.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,53,Nigeria,Bachelors,Black or African American,Tuesday,20000.0
62a8592f7dc029e2d672c0a8,14-06-2022,05:47:00,97.0,Data Engineer,True,0-40k,Tech,Python,4.0,6.0,6.0,3.0,7.0,9.0,Neither easy nor difficult,Better Salary,Female,33,Romania,Bachelors,White or Caucasian,Tuesday,20000.0
62a8643bcec54911e9d14297,14-06-2022,06:34:00,269.0,Student/Looking/None,True,0-40k,Finance,R,3.0,5.0,5.0,4.0,5.0,6.0,Difficult,Better Salary,Male,39,Other,High School,Black or African American,Tuesday,20000.0
62a8665c5d257a28a31474f7,14-06-2022,06:43:00,65.0,Data Analyst,True,0-40k,Healthcare,Other,6.0,7.0,5.0,7.0,7.0,9.0,Difficult,Better Salary,Female,22,United Kingdom,Bachelors,White or Caucasian,Tuesday,20000.0
62a868c5cf2555431737094b,14-06-2022,06:53:00,94.0,Data Analyst,False,41k-65k,Finance,Python,4.0,7.0,7.0,7.0,5.0,5.0,Easy,Better Salary,Male,24,Germany,Bachelors,White or Caucasian,Tuesday,53000.0
62a88e9ff8d5efcc22ff1eb6,14-06-2022,09:35:00,96.0,Data Architect,False,86k-105k,Other,Python,5.0,1.0,3.0,1.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,31,Canada,High School,White or Caucasian,Tuesday,95500.0
62a89e365d257a28a314fd36,14-06-2022,10:41:00,53.0,Data Analyst,True,0-40k,Other,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Male,25,Aisa,Bachelors,Asian or Asian American,Tuesday,20000.0
62a8b6ffbae91e4b8b8aa5c2,14-06-2022,12:27:00,127.0,Student/Looking/None,False,0-40k,Tech,R,4.0,7.0,7.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25,India,Bachelors,Asian or Asian American,Tuesday,20000.0
62a8bf9e575fa3a5ae907617,14-06-2022,13:04:00,127.0,Data Analyst,False,0-40k,Tech,Python,3.0,4.0,4.0,4.0,2.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,23,India,Bachelors,Asian or Asian American,Tuesday,20000.0
62a8cd29bc6861bf317ea9a2,14-06-2022,14:02:00,116.0,Other,True,41k-65k,Other,Other,6.0,7.0,7.0,7.0,7.0,6.0,Neither easy nor difficult,Other,Male,23,India,Bachelors,Asian or Asian American,Tuesday,53000.0
62a8f477f408bae018f5869d,14-06-2022,16:49:00,95.0,Data Analyst,False,86k-105k,Healthcare,Python,8.0,9.0,8.0,8.0,8.0,9.0,Difficult,Better Salary,Male,40,United States,High School,White or Caucasian,Tuesday,95500.0
62a8fcf5cf25554317384604,14-06-2022,17:26:00,122.0,Data Analyst,False,41k-65k,Other,C/C++,5.0,6.0,6.0,2.0,0.0,4.0,Neither easy nor difficult,Better Salary,Male,29,United States,Bachelors,Hispanic or Latino,Tuesday,53000.0
62a8fe9abc6861bf317f0c01,14-06-2022,17:33:00,196.0,Data Analyst,True,0-40k,Tech,Python,1.0,7.0,5.0,5.0,4.0,4.0,Difficult,Better Salary,Male,28,India,Bachelors,Other,Tuesday,20000.0
62a9024d18134ddc75d6e76d,14-06-2022,17:49:00,104.0,Data Analyst,True,0-40k,Healthcare,R,3.0,6.0,6.0,4.0,6.0,3.0,Very Easy,Better Salary,Female,28,United Kingdom,Masters,Black or African American,Tuesday,20000.0
62a95253bae91e4b8b8b91d9,14-06-2022,23:30:00,62.0,Student/Looking/None,True,0-40k,Telecommunication,Python,0.0,3.0,3.0,4.0,5.0,5.0,Difficult,Good Work/Life Balance,Female,26,India,Masters,Asian or Asian American,Tuesday,20000.0
62a960567dc029e2d6749dd8,15-06-2022,00:30:00,163.0,Data Engineer,False,41k-65k,Construction,Python,6.0,8.0,8.0,5.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,30,Netherlands,Masters,White or Caucasian,Wednesday,53000.0
62a9612bf8d5efcc22007c09,15-06-2022,00:33:00,86.0,Data Analyst,True,66k-85k,Education,Other,5.0,9.0,7.0,9.0,8.0,9.0,Neither easy nor difficult,Better Salary,Male,27,Australia,Bachelors,Asian or Asian American,Wednesday,75500.0
62a962380f8c8599d5b7e3fb,15-06-2022,00:38:00,84.0,Data Analyst,True,0-40k,Other,Other,2.0,0.0,5.0,3.0,0.0,3.0,Very Difficult,Remote Work,Male,28,Nigeria,Bachelors,Black or African American,Wednesday,20000.0
62a993537dc029e2d674e9b5,15-06-2022,04:07:00,128.0,Data Analyst,False,66k-85k,Education,Python,3.0,3.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,38,Nigeria,Masters,Black or African American,Wednesday,75500.0
62a9bb81bc6861bf3180079c,15-06-2022,06:59:00,116.0,Data Analyst,False,0-40k,Finance,Python,2.0,6.0,5.0,5.0,6.0,6.0,Easy,Good Culture,Male,22,Mexico,Bachelors,White or Caucasian,Wednesday,20000.0
62a9c880f408bae018f6aa1b,15-06-2022,07:54:00,92.0,Data Analyst,True,86k-105k,Other,Python,7.0,8.0,9.0,9.0,9.0,9.0,Difficult,Better Salary,Male,34,United States,Bachelors,Hispanic or Latino,Wednesday,95500.0
62a9e206f3072dd8926bce70,15-06-2022,09:43:00,127.0,Data Analyst,False,0-40k,Tech,Python,3.0,8.0,8.0,5.0,7.0,9.0,Easy,Better Salary,Male,26,Indonesia,Bachelors,Asian or Asian American,Wednesday,20000.0
